order_date,product,category,region,customer_id,quantity,unit_price,revenue
2025-05-06,Product 254,Clothing,West,3943,10,125.88,1258.8
2025-05-07,Product 102,Automotive,Coast,3446,13,137.34,1785.42
2025-05-07,Product 099,Music,South,1571,7,439.13,3073.91
2025-05-07,Product 254,Electronics,Highlands,3071,10,302.55,3025.5
2025-05-07,Product 276,Toys,Coast,2641,18,463.44,8341.92
2025-05-07,Product 047,Clothing,Coast,1429,6,153.6,921.6
2025-05-07,Product 220,Garden,West,3534,3,388.84,1166.52
2025-05-07,Product 252,Sports,Islands,1306,9,391.73,3525.57
2025-05-07,Product 015,Books,East,583,18,262.77,4729.86
2025-05-07,Product 259,Office,South,3369,12,221.93,2663.16
2025-05-07,Product 144,Furniture,West,289,7,439.13,3073.91
2025-05-07,Product 025,Electronics,Coast,473,8,157.25,1258.0
2025-05-07,Product 268,Toys,Central,576,9,492.39,4431.51
2025-05-07,Product 242,Food,Central,614,15,12.42,186.3
2025-05-07,Product 044,Clothing,Highlands,331,7,175.78,1230.46
2025-05-08,Product 278,Office,Islands,3807,17,217.36,3695.12
2025-05-08,Product 132,Electronics,Islands,1240,19,312.2,5931.8
2025-05-08,Product 024,Books,Central,3199,7,352.93,2470.51
2025-05-08,Product 144,Garden,Central,3193,3,477.23,1431.69
2025-05-08,Product 103,Books,Coast,2202,14,67.65,947.1
2025-05-08,Product 192,Food,East,1723,6,203.58,1221.48
2025-05-08,Product 043,Sports,Central,2536,16,258.33,4133.28
2025-05-08,Product 173,Garden,Islands,3068,7,352.33,2466.31
2025-05-08,Product 026,Sports,Highlands,1719,14,70.38,985.32
2025-05-08,Product 019,Food,East,1630,2,190.75,381.5
2025-05-08,Product 080,Automotive,West,891,18,43.29,779.22
2025-05-08,Product 166,Books,South,3254,5,446.57,2232.85
2025-05-09,Product 157,Furniture,East,3614,14,127.47,1784.58
2025-05-09,Product 018,Automotive,East,2104,6,302.53,1815.18
2025-05-09,Product 170,Automotive,South,3501,7,10.05,70.35
2025-05-09,Product 241,Books,North,2607,10,7.1,71.0
2025-05-09,Product 236,Toys,South,3676,4,416.22,1664.88
2025-05-09,Product 274,Sports,West,506,9,449.9,4049.1
2025-05-09,Product 055,Books,East,2894,14,220.34,3084.76
2025-05-09,Product 017,Office,North,3921,2,19.83,39.66
2025-05-09,Product 121,Beauty,West,2603,18,174.21,3135.78
2025-05-09,Product 275,Office,North,3646,6,343.58,2061.48
2025-05-09,Product 026,Clothing,East,3666,18,489.6,8812.8
2025-05-10,Product 094,Furniture,Islands,3383,8,305.11,2440.88
2025-05-10,Product 262,Automotive,Coast,2191,16,338.42,5414.72
2025-05-10,Product 107,Beauty,East,944,16,263.47,4215.52
2025-05-10,Product 063,Music,Islands,450,18,464.79,8366.22
2025-05-10,Product 210,Food,South,374,4,170.88,683.52
2025-05-10,Product 217,Beauty,Central,3069,7,24.8,173.6
2025-05-10,Product 169,Books,South,3598,3,470.79,1412.37
2025-05-10,Product 141,Sports,West,1644,11,59.79,657.69
2025-05-10,Product 042,Garden,South,3614,13,197.72,2570.36
2025-05-11,Product 053,Furniture,North,1023,14,153.6,2150.4
2025-05-11,Product 193,Food,Central,1805,1,89.68,89.68
2025-05-11,Product 215,Automotive,South,6,7,38.55,269.85
2025-05-11,Product 133,Garden,Central,2318,13,263.92,3430.96
2025-05-11,Product 178,Sports,Highlands,3136,2,27.56,55.12
2025-05-11,Product 068,Food,Coast,2903,18,108.15,1946.7
2025-05-11,Product 270,Toys,South,3337,10,105.59,1055.9
2025-05-11,Product 082,Clothing,Highlands,2918,18,103.32,1859.76
2025-05-11,Product 007,Books,Coast,2101,16,480.73,7691.68
2025-05-11,Product 287,Food,South,993,7,263.48,1844.36
2025-05-11,Product 076,Sports,West,443,20,213.02,4260.4
2025-05-11,Product 250,Toys,West,619,7,186.87,1308.09
2025-05-11,Product 063,Books,Islands,807,9,132.52,1192.68
2025-05-11,Product 141,Automotive,Highlands,3119,20,196.17,3923.4
2025-05-11,Product 129,Electronics,East,2877,2,270.86,541.72
2025-05-12,Product 226,Automotive,East,2549,17,357.63,6079.71
2025-05-12,Product 151,Music,Central,2166,18,348.41,6271.38
2025-05-12,Product 249,Books,South,3179,18,160.73,2893.14
2025-05-12,Product 217,Beauty,Highlands,2580,15,137.48,2062.2
2025-05-12,Product 059,Beauty,East,2193,18,313.53,5643.54
2025-05-12,Product 173,Automotive,Highlands,3248,2,133.66,267.32
2025-05-12,Product 152,Beauty,South,3236,5,158.31,791.55
2025-05-12,Product 280,Toys,Central,3687,10,443.09,4430.9
2025-05-12,Product 083,Clothing,South,2406,12,108.95,1307.4
2025-05-12,Product 248,Office,North,979,3,312.95,938.85
2025-05-12,Product 210,Automotive,East,644,1,227.33,227.33
2025-05-12,Product 262,Furniture,Central,3110,9,68.85,619.65
2025-05-12,Product 189,Music,West,2709,10,410.64,4106.4
2025-05-13,Product 114,Furniture,Coast,3830,6,156.8,940.8
2025-05-13,Product 293,Garden,Islands,835,1,494.35,494.35
2025-05-13,Product 167,Sports,South,3735,1,424.66,424.66
2025-05-13,Product 099,Beauty,Highlands,1682,6,302.35,1814.1
2025-05-13,Product 147,Sports,Islands,3856,4,314.48,1257.92
2025-05-13,Product 175,Garden,North,1492,5,388.86,1944.3
2025-05-13,Product 151,Books,Islands,588,17,116.44,1979.48
2025-05-13,Product 127,Automotive,North,1556,9,290.32,2612.88
2025-05-13,Product 051,Food,East,3258,12,158.71,1904.52
2025-05-13,Product 137,Garden,Highlands,3233,2,198.22,396.44
2025-05-13,Product 157,Sports,West,2477,19,261.5,4968.5
2025-05-13,Product 058,Automotive,East,3205,20,8.86,177.2
2025-05-13,Product 015,Books,East,2417,3,491.36,1474.08
2025-05-14,Product 038,Furniture,West,1642,11,374.39,4118.29
2025-05-14,Product 028,Toys,Coast,38,10,350.86,3508.6
2025-05-14,Product 197,Office,East,2305,12,67.15,805.8
2025-05-14,Product 222,Sports,Coast,1436,17,368.91,6271.47
2025-05-14,Product 234,Toys,Highlands,1408,9,229.77,2067.93
2025-05-14,Product 013,Office,West,2181,8,431.12,3448.96
2025-05-14,Product 016,Furniture,Coast,1618,14,498.51,6979.14
2025-05-14,Product 179,Toys,West,361,3,360.72,1082.16
2025-05-14,Product 042,Food,East,2206,12,391.96,4703.52
2025-05-14,Product 072,Electronics,South,542,3,127.48,382.44
2025-05-14,Product 182,Toys,Islands,1340,4,276.87,1107.48
2025-05-15,Product 144,Books,South,562,3,435.44,1306.32
2025-05-15,Product 063,Music,Central,362,14,231.65,3243.1
2025-05-15,Product 014,Automotive,Coast,1512,12,372.25,4467.0
2025-05-15,Product 240,Garden,North,3169,12,303.97,3647.64
2025-05-15,Product 112,Music,Highlands,2559,3,82.84,248.52
2025-05-15,Product 039,Electronics,North,3437,8,366.71,2933.68
2025-05-15,Product 200,Toys,Islands,2609,4,20.33,81.32
2025-05-15,Product 117,Music,Central,306,13,481.13,6254.69
2025-05-16,Product 250,Books,Coast,3369,7,472.31,3306.17
2025-05-16,Product 117,Office,West,3057,5,115.13,575.65
2025-05-16,Product 252,Clothing,Coast,1761,14,84.86,1188.04
2025-05-16,Product 253,Electronics,Coast,279,20,72.98,1459.6
2025-05-16,Product 144,Beauty,Islands,2664,7,92.14,644.98
2025-05-16,Product 274,Books,North,2430,20,299.49,5989.8
2025-05-16,Product 146,Food,North,2208,12,394.61,4735.32
2025-05-16,Product 060,Sports,Highlands,3877,6,160.78,964.68
2025-05-16,Product 115,Toys,West,2280,3,489.56,1468.68
2025-05-16,Product 203,Automotive,North,2165,8,170.17,1361.36
2025-05-16,Product 161,Music,Highlands,2987,20,31.95,639.0
2025-05-16,Product 043,Electronics,Highlands,931,18,454.19,8175.42
2025-05-16,Product 181,Food,North,893,17,112.85,1918.45
2025-05-16,Product 049,Beauty,West,1353,16,437.01,6992.16
2025-05-17,Product 070,Electronics,East,2014,18,369.75,6655.5
2025-05-17,Product 289,Sports,West,944,19,382.92,7275.48
2025-05-17,Product 257,Beauty,Coast,2974,15,419.13,6286.95
2025-05-17,Product 074,Toys,Coast,423,11,195.9,2154.9
2025-05-17,Product 234,Furniture,Islands,1776,9,264.85,2383.65
2025-05-17,Product 212,Electronics,South,3393,16,436.53,6984.48
2025-05-17,Product 011,Sports,West,3966,2,370.55,741.1
2025-05-17,Product 122,Sports,North,1194,14,495.77,6940.78
2025-05-17,Product 061,Electronics,East,355,15,490.79,7361.85
2025-05-17,Product 159,Automotive,Central,2518,16,410.95,6575.2
2025-05-17,Product 187,Garden,Central,2623,1,162.56,162.56
2025-05-17,Product 094,Office,West,2,8,125.89,1007.12
2025-05-17,Product 084,Books,South,329,10,422.1,4221.0
2025-05-17,Product 161,Books,North,981,7,296.97,2078.79
2025-05-17,Product 188,Office,East,1228,10,263.55,2635.5
2025-05-17,Product 202,Furniture,North,56,3,150.01,450.03
2025-05-18,Product 278,Music,Coast,2986,18,248.75,4477.5
2025-05-18,Product 161,Beauty,North,2603,19,419.71,7974.49
2025-05-18,Product 042,Clothing,West,508,20,292.06,5841.2
2025-05-18,Product 128,Electronics,East,1913,15,418.82,6282.3
2025-05-18,Product 075,Toys,West,2856,4,477.18,1908.72
2025-05-18,Product 126,Music,Coast,1809,7,392.14,2744.98
2025-05-18,Product 095,Furniture,Islands,3198,19,362.09,6879.71
2025-05-18,Product 164,Beauty,Coast,3029,7,20.07,140.49
2025-05-18,Product 257,Electronics,North,1149,4,326.74,1306.96
2025-05-19,Product 207,Music,Highlands,253,4,7.58,30.32
2025-05-19,Product 025,Music,South,1544,2,433.76,867.52
2025-05-19,Product 124,Books,South,2236,11,92.77,1020.47
2025-05-19,Product 276,Beauty,Coast,3819,2,143.07,286.14
2025-05-19,Product 059,Furniture,Central,1754,16,443.02,7088.32
2025-05-19,Product 252,Office,Islands,252,2,430.74,861.48
2025-05-19,Product 088,Food,North,2546,13,178.04,2314.52
2025-05-19,Product 292,Toys,Highlands,716,10,69.4,694.0
2025-05-19,Product 213,Food,Central,642,15,282.92,4243.8
2025-05-19,Product 159,Music,Highlands,1837,12,181.59,2179.08
2025-05-19,Product 223,Office,South,1232,14,498.34,6976.76
2025-05-19,Product 043,Beauty,North,1274,18,403.07,7255.26
2025-05-20,Product 110,Office,Coast,3408,4,48.84,195.36
2025-05-20,Product 186,Automotive,Highlands,2468,4,373.33,1493.32
2025-05-20,Product 213,Food,Highlands,1293,6,461.33,2767.98
2025-05-20,Product 004,Furniture,East,2802,12,274.31,3291.72
2025-05-20,Product 187,Food,South,3879,10,295.06,2950.6
2025-05-20,Product 205,Beauty,East,3669,14,104.88,1468.32
2025-05-20,Product 078,Sports,South,2550,19,241.89,4595.91
2025-05-20,Product 045,Music,West,1335,9,431.33,3881.97
2025-05-20,Product 223,Music,East,1918,7,60.2,421.4
2025-05-20,Product 134,Automotive,North,3207,8,133.53,1068.24
2025-05-20,Product 020,Clothing,Coast,3412,12,380.11,4561.32
2025-05-20,Product 294,Beauty,Coast,1234,11,187.58,2063.38
2025-05-21,Product 240,Music,Coast,2218,17,126.39,2148.63
2025-05-21,Product 226,Sports,West,37,18,448.03,8064.54
2025-05-21,Product 049,Electronics,Highlands,3735,20,260.52,5210.4
2025-05-21,Product 131,Toys,South,1123,11,429.64,4726.04
2025-05-21,Product 156,Books,Coast,151,3,233.48,700.44
2025-05-21,Product 074,Books,Highlands,3112,20,128.54,2570.8
2025-05-21,Product 288,Office,Coast,2493,15,56.05,840.75
2025-05-21,Product 084,Electronics,West,2989,15,215.39,3230.85
2025-05-22,Product 236,Office,North,1002,15,305.47,4582.05
2025-05-22,Product 218,Toys,Central,1797,7,245.33,1717.31
2025-05-22,Product 240,Furniture,East,2401,12,11.26,135.12
2025-05-22,Product 224,Automotive,North,3991,14,475.93,6663.02
2025-05-22,Product 193,Garden,South,3408,19,276.24,5248.56
2025-05-22,Product 278,Automotive,Central,1322,4,182.84,731.36
2025-05-22,Product 110,Beauty,Central,40,2,431.83,863.66
2025-05-22,Product 229,Sports,Coast,2298,7,146.14,1022.98
2025-05-22,Product 105,Office,Islands,2785,7,417.99,2925.93
2025-05-22,Product 298,Music,South,594,2,284.1,568.2
2025-05-22,Product 242,Sports,Central,3414,3,262.39,787.17
2025-05-22,Product 091,Books,Central,456,12,49.75,597.0
2025-05-22,Product 204,Automotive,South,2507,4,147.37,589.48
2025-05-22,Product 155,Toys,Central,3759,10,261.19,2611.9
2025-05-23,Product 271,Sports,Islands,834,7,34.65,242.55
2025-05-23,Product 231,Office,East,648,3,271.05,813.15
2025-05-23,Product 005,Toys,East,736,7,483.79,3386.53
2025-05-23,Product 252,Clothing,Central,603,18,223.42,4021.56
2025-05-23,Product 229,Furniture,South,1555,7,31.69,221.83
2025-05-23,Product 004,Food,Highlands,2726,8,289.02,2312.16
2025-05-23,Product 172,Books,Coast,1102,3,70.95,212.85
2025-05-23,Product 037,Electronics,South,1766,4,209.82,839.28
2025-05-23,Product 264,Office,Highlands,2986,13,425.84,5535.92
2025-05-23,Product 131,Toys,Highlands,3519,8,284.36,2274.88
2025-05-23,Product 263,Furniture,Central,3354,11,220.51,2425.61
2025-05-23,Product 294,Music,Central,1851,20,366.89,7337.8
2025-05-23,Product 171,Music,Central,3906,8,301.46,2411.68
2025-05-23,Product 064,Automotive,Islands,99,9,438.95,3950.55
2025-05-23,Product 100,Food,Central,2847,11,333.44,3667.84
2025-05-23,Product 274,Food,Islands,2069,9,399.92,3599.28
2025-05-24,Product 001,Books,Central,2711,8,180.77,1446.16
2025-05-24,Product 045,Books,North,3867,4,449.44,1797.76
2025-05-24,Product 059,Music,West,675,16,317.92,5086.72
2025-05-24,Product 076,Automotive,East,1466,3,92.56,277.68
2025-05-24,Product 045,Beauty,East,2171,7,499.8,3498.6
2025-05-24,Product 123,Books,Highlands,2199,9,95.77,861.93
2025-05-24,Product 152,Automotive,Highlands,3257,4,178.84,715.36
2025-05-24,Product 051,Sports,South,2021,3,153.54,460.62
2025-05-24,Product 283,Toys,Highlands,169,11,92.53,1017.83
2025-05-24,Product 277,Electronics,Coast,1658,7,438.72,3071.04
2025-05-24,Product 079,Sports,Coast,1333,11,390.92,4300.12
2025-05-24,Product 065,Toys,South,990,14,171.05,2394.7
2025-05-24,Product 025,Furniture,Central,1282,17,354.89,6033.13
2025-05-24,Product 280,Garden,Coast,1332,5,446.73,2233.65
2025-05-24,Product 180,Sports,South,3152,18,25.57,460.26
2025-05-24,Product 243,Garden,Highlands,560,10,220.55,2205.5
2025-05-25,Product 291,Automotive,Central,3106,3,156.0,468.0
2025-05-25,Product 252,Furniture,Highlands,761,13,292.87,3807.31
2025-05-25,Product 274,Office,East,3656,6,26.97,161.82
2025-05-25,Product 097,Beauty,North,664,20,242.01,4840.2
2025-05-25,Product 277,Office,Coast,1779,4,35.2,140.8
2025-05-25,Product 090,Sports,Coast,1827,5,21.15,105.75
2025-05-25,Product 268,Food,East,2219,16,313.16,5010.56
2025-05-25,Product 011,Music,West,2852,4,444.61,1778.44
2025-05-25,Product 237,Garden,South,2343,20,149.43,2988.6
2025-05-25,Product 125,Garden,Coast,1661,2,343.81,687.62
2025-05-25,Product 207,Beauty,Coast,839,14,95.92,1342.88
2025-05-25,Product 012,Automotive,Highlands,120,12,498.37,5980.44
2025-05-25,Product 213,Clothing,Highlands,197,15,294.88,4423.2
2025-05-25,Product 251,Toys,Central,2712,16,391.74,6267.84
2025-05-25,Product 199,Food,West,3786,19,361.3,6864.7
2025-05-25,Product 299,Office,Central,3919,20,315.19,6303.8
2025-05-26,Product 141,Electronics,Coast,446,13,460.19,5982.47
2025-05-26,Product 159,Toys,Central,2774,16,321.12,5137.92
2025-05-26,Product 201,Sports,East,2205,18,237.43,4273.74
2025-05-26,Product 160,Clothing,Islands,640,14,341.21,4776.94
2025-05-26,Product 196,Clothing,Islands,2195,14,145.65,2039.1
2025-05-26,Product 102,Electronics,North,3786,12,135.63,1627.56
2025-05-26,Product 069,Toys,West,3931,7,191.35,1339.45
2025-05-26,Product 226,Books,West,1886,20,244.77,4895.4
2025-05-26,Product 176,Toys,Islands,3005,6,425.17,2551.02
2025-05-26,Product 023,Beauty,Highlands,830,1,409.56,409.56
2025-05-26,Product 180,Food,East,302,14,389.72,5456.08
2025-05-26,Product 281,Office,Central,3732,5,399.16,1995.8
2025-05-26,Product 237,Garden,Coast,1577,8,403.05,3224.4
2025-05-26,Product 141,Sports,Islands,1079,1,131.11,131.11
2025-05-26,Product 160,Toys,East,870,16,466.82,7469.12
2025-05-26,Product 086,Furniture,Coast,1863,9,293.77,2643.93
2025-05-27,Product 004,Food,Islands,444,10,134.37,1343.7
2025-05-27,Product 271,Clothing,Coast,302,20,377.05,7541.0
2025-05-27,Product 019,Toys,Islands,3963,12,132.3,1587.6
2025-05-27,Product 065,Clothing,Highlands,1129,16,353.98,5663.68
2025-05-27,Product 023,Office,Central,3313,14,331.53,4641.42
2025-05-27,Product 140,Office,West,2506,6,343.7,2062.2
2025-05-27,Product 254,Automotive,Highlands,3870,16,498.54,7976.64
2025-05-27,Product 293,Toys,South,706,15,71.22,1068.3
2025-05-27,Product 291,Garden,West,3749,8,490.62,3924.96
2025-05-27,Product 054,Books,Islands,1888,8,331.76,2654.08
2025-05-28,Product 288,Beauty,Islands,3745,4,399.96,1599.84
2025-05-28,Product 021,Electronics,South,2180,5,160.55,802.75
2025-05-28,Product 045,Food,East,2493,12,166.74,2000.88
2025-05-28,Product 033,Food,South,2921,13,296.68,3856.84
2025-05-28,Product 031,Office,Islands,1898,8,227.64,1821.12
2025-05-28,Product 227,Books,Central,1523,13,310.22,4032.86
2025-05-28,Product 227,Office,Highlands,114,20,124.11,2482.2
2025-05-28,Product 084,Electronics,East,184,15,51.76,776.4
2025-05-28,Product 284,Food,Coast,973,9,176.93,1592.37
2025-05-28,Product 292,Furniture,Highlands,2744,20,446.91,8938.2
2025-05-28,Product 276,Music,West,1751,1,257.57,257.57
2025-05-28,Product 176,Sports,North,88,13,337.67,4389.71
2025-05-28,Product 082,Electronics,South,138,9,435.27,3917.43
2025-05-28,Product 202,Sports,West,1887,20,420.78,8415.6
2025-05-28,Product 051,Office,Islands,3293,12,12.29,147.48
2025-05-29,Product 051,Sports,South,1630,17,152.2,2587.4
2025-05-29,Product 009,Toys,West,1952,18,426.19,7671.42
2025-05-29,Product 019,Clothing,Central,250,2,145.39,290.78
2025-05-29,Product 208,Office,Central,2299,6,88.3,529.8
2025-05-29,Product 083,Beauty,Coast,597,7,228.76,1601.32
2025-05-29,Product 270,Electronics,South,481,19,234.95,4464.05
2025-05-29,Product 257,Garden,Islands,3671,11,253.68,2790.48
2025-05-29,Product 267,Beauty,East,308,5,19.72,98.6
2025-05-29,Product 248,Toys,Highlands,3339,19,479.46,9109.74
2025-05-29,Product 021,Garden,North,1303,19,213.23,4051.37
2025-05-29,Product 275,Electronics,West,1820,1,352.81,352.81
2025-05-29,Product 216,Books,West,2110,15,464.87,6973.05
2025-05-30,Product 134,Beauty,Central,2210,20,43.98,879.6
2025-05-30,Product 029,Sports,Highlands,3654,11,170.05,1870.55
2025-05-30,Product 270,Toys,Central,2817,15,310.79,4661.85
2025-05-30,Product 281,Toys,North,2590,1,160.8,160.8
2025-05-30,Product 211,Furniture,North,238,6,306.61,1839.66
2025-05-30,Product 065,Beauty,Highlands,2928,19,381.3,7244.7
2025-05-30,Product 026,Clothing,East,2380,15,381.8,5727.0
2025-05-30,Product 046,Sports,Coast,1236,14,122.86,1720.04
2025-05-30,Product 184,Electronics,West,2142,9,97.34,876.06
2025-05-30,Product 175,Beauty,Islands,1464,6,369.15,2214.9
2025-05-30,Product 009,Beauty,South,930,6,274.53,1647.18
2025-05-30,Product 255,Music,Coast,1846,14,300.35,4204.9
2025-05-30,Product 056,Furniture,Islands,3744,14,480.82,6731.48
2025-05-30,Product 021,Furniture,Coast,3537,2,309.71,619.42
2025-05-31,Product 138,Music,Islands,1732,7,368.91,2582.37
2025-05-31,Product 217,Music,Islands,1415,4,280.48,1121.92
2025-05-31,Product 111,Automotive,South,2053,16,480.59,7689.44
2025-05-31,Product 008,Clothing,West,2112,13,23.3,302.9
2025-05-31,Product 250,Garden,Central,1100,7,431.3,3019.1
2025-05-31,Product 215,Sports,East,1586,20,429.32,8586.4
2025-05-31,Product 221,Beauty,East,687,20,205.55,4111.0
2025-05-31,Product 011,Office,Central,3771,17,492.81,8377.77
2025-05-31,Product 163,Automotive,Islands,2257,13,195.13,2536.69
2025-05-31,Product 153,Music,South,732,3,101.36,304.08
2025-05-31,Product 157,Electronics,Central,1457,9,152.1,1368.9
2025-05-31,Product 134,Books,Highlands,348,10,356.92,3569.2
2025-05-31,Product 016,Automotive,West,3234,14,409.99,5739.86
2025-05-31,Product 145,Office,West,3886,15,67.08,1006.2
2025-06-01,Product 286,Clothing,South,1651,9,293.81,2644.29
2025-06-01,Product 166,Electronics,East,1059,3,481.91,1445.73
2025-06-01,Product 238,Sports,West,2932,10,44.82,448.2
2025-06-01,Product 021,Office,East,1715,17,82.5,1402.5
2025-06-01,Product 275,Electronics,Coast,1079,20,368.09,7361.8
2025-06-01,Product 004,Office,Islands,621,11,342.15,3763.65
2025-06-01,Product 065,Clothing,Central,3243,18,433.29,7799.22
2025-06-01,Product 060,Electronics,North,2570,9,122.43,1101.87
2025-06-01,Product 110,Food,Highlands,3888,11,111.02,1221.22
2025-06-01,Product 258,Music,Islands,2147,19,497.23,9447.37
2025-06-01,Product 237,Clothing,Coast,1224,18,422.64,7607.52
2025-06-01,Product 290,Music,West,1296,14,407.44,5704.16
2025-06-01,Product 283,Electronics,South,2723,3,381.64,1144.92
2025-06-01,Product 078,Books,South,1501,7,457.29,3201.03
2025-06-01,Product 080,Furniture,Central,678,10,221.99,2219.9
2025-06-01,Product 068,Books,Islands,2456,5,214.68,1073.4
2025-06-02,Product 252,Electronics,South,24,17,157.35,2674.95
2025-06-02,Product 148,Automotive,East,3587,2,406.57,813.14
2025-06-02,Product 127,Office,North,1161,7,175.06,1225.42
2025-06-02,Product 076,Music,South,808,12,468.12,5617.44
2025-06-02,Product 185,Toys,Islands,1907,11,269.9,2968.9
2025-06-02,Product 068,Office,West,2527,15,491.72,7375.8
2025-06-02,Product 264,Automotive,West,3394,11,204.64,2251.04
2025-06-02,Product 194,Clothing,Central,206,3,232.21,696.63
2025-06-02,Product 088,Books,South,721,14,443.63,6210.82
2025-06-02,Product 167,Office,South,958,12,352.56,4230.72
2025-06-02,Product 026,Furniture,Highlands,2944,10,22.64,226.4
2025-06-02,Product 110,Electronics,South,3675,3,342.02,1026.06
2025-06-02,Product 103,Music,East,3589,10,363.32,3633.2
2025-06-02,Product 064,Office,South,2497,10,287.25,2872.5
2025-06-02,Product 092,Office,South,1812,11,174.02,1914.22
2025-06-02,Product 155,Food,North,2646,11,377.13,4148.43
2025-06-03,Product 218,Automotive,Central,269,14,86.45,1210.3
2025-06-03,Product 221,Toys,Coast,1544,4,444.01,1776.04
2025-06-03,Product 261,Sports,South,492,17,440.88,7494.96
2025-06-03,Product 292,Clothing,Highlands,2495,10,81.11,811.1
2025-06-03,Product 056,Electronics,South,1480,14,152.98,2141.72
2025-06-03,Product 143,Electronics,East,361,20,405.22,8104.4
2025-06-03,Product 193,Beauty,Islands,2553,17,199.38,3389.46
2025-06-03,Product 064,Music,Coast,246,9,395.49,3559.41
2025-06-03,Product 257,Electronics,Central,318,7,223.43,1564.01
2025-06-04,Product 134,Music,East,3777,8,97.45,779.6
2025-06-04,Product 050,Office,Central,2830,7,89.29,625.03
2025-06-04,Product 110,Electronics,Highlands,829,11,69.88,768.68
2025-06-04,Product 284,Furniture,South,1030,3,420.61,1261.83
2025-06-04,Product 102,Electronics,Highlands,2789,18,445.33,8015.94
2025-06-04,Product 102,Electronics,North,912,4,415.52,1662.08
2025-06-04,Product 192,Beauty,South,3343,1,400.17,400.17
2025-06-04,Product 266,Sports,South,2873,18,91.84,1653.12
2025-06-04,Product 113,Sports,Islands,485,10,323.38,3233.8
2025-06-04,Product 098,Electronics,Coast,1733,3,437.0,1311.0
2025-06-04,Product 232,Music,East,3145,8,311.71,2493.68
2025-06-04,Product 141,Sports,North,3373,4,396.72,1586.88
2025-06-05,Product 134,Garden,Central,470,15,464.18,6962.7
2025-06-05,Product 217,Garden,South,3129,3,209.88,629.64
2025-06-05,Product 145,Electronics,Highlands,1806,13,38.77,504.01
2025-06-05,Product 160,Furniture,West,937,1,100.09,100.09
2025-06-05,Product 087,Toys,East,2787,3,222.26,666.78
2025-06-05,Product 060,Beauty,Coast,733,10,408.75,4087.5
2025-06-05,Product 019,Beauty,North,277,18,77.83,1400.94
2025-06-05,Product 222,Electronics,Coast,3114,9,299.94,2699.46
2025-06-05,Product 026,Sports,Coast,2826,15,297.23,4458.45
2025-06-05,Product 084,Music,East,3619,12,14.87,178.44
2025-06-05,Product 157,Furniture,Islands,96,11,144.16,1585.76
2025-06-05,Product 071,Garden,Islands,3534,6,186.01,1116.06
2025-06-05,Product 031,Office,Coast,2025,15,254.91,3823.65
2025-06-05,Product 214,Automotive,Highlands,532,4,404.71,1618.84
2025-06-05,Product 292,Books,North,599,4,495.61,1982.44
2025-06-06,Product 290,Garden,North,233,10,409.04,4090.4
2025-06-06,Product 231,Office,Islands,1395,5,8.65,43.25
2025-06-06,Product 101,Furniture,Highlands,2979,12,161.04,1932.48
2025-06-06,Product 036,Office,Highlands,2634,6,413.09,2478.54
2025-06-06,Product 022,Toys,North,481,18,356.91,6424.38
2025-06-06,Product 017,Toys,Highlands,1764,4,439.4,1757.6
2025-06-06,Product 228,Automotive,South,2542,20,409.08,8181.6
2025-06-06,Product 149,Sports,Islands,1109,13,334.91,4353.83
2025-06-06,Product 242,Garden,South,3074,7,270.59,1894.13
2025-06-06,Product 010,Clothing,South,1213,17,397.97,6765.49
2025-06-06,Product 059,Furniture,South,2509,6,191.09,1146.54
2025-06-06,Product 007,Toys,Highlands,2140,5,375.75,1878.75
2025-06-06,Product 190,Office,Islands,2821,1,384.76,384.76
2025-06-07,Product 298,Clothing,Highlands,3466,20,122.93,2458.6
2025-06-07,Product 247,Beauty,Islands,529,17,92.0,1564.0
2025-06-07,Product 144,Garden,Highlands,2508,4,396.57,1586.28
2025-06-07,Product 227,Clothing,North,2848,14,128.95,1805.3
2025-06-07,Product 041,Music,West,3214,1,417.47,417.47
2025-06-07,Product 248,Office,Highlands,48,14,220.95,3093.3
2025-06-07,Product 085,Books,West,968,19,486.91,9251.29
2025-06-07,Product 106,Electronics,West,3520,15,347.5,5212.5
2025-06-07,Product 186,Toys,Coast,1413,5,167.35,836.75
2025-06-07,Product 227,Books,North,2441,8,202.23,1617.84
2025-06-07,Product 073,Sports,Central,40,18,408.23,7348.14
2025-06-08,Product 054,Food,Coast,2632,3,470.88,1412.64
2025-06-08,Product 120,Toys,West,290,3,49.19,147.57
2025-06-08,Product 299,Clothing,Coast,3057,16,65.19,1043.04
2025-06-08,Product 106,Electronics,North,20,2,66.05,132.1
2025-06-08,Product 028,Beauty,Islands,1127,5,167.85,839.25
2025-06-08,Product 272,Office,North,1323,4,70.2,280.8
2025-06-08,Product 273,Automotive,South,2375,1,486.37,486.37
2025-06-08,Product 241,Beauty,Islands,209,6,257.2,1543.2
2025-06-08,Product 013,Books,Coast,3439,12,331.72,3980.64
2025-06-08,Product 260,Electronics,South,2710,17,196.55,3341.35
2025-06-08,Product 089,Toys,East,2420,10,216.08,2160.8
2025-06-08,Product 253,Sports,Islands,2726,17,235.19,3998.23
2025-06-08,Product 155,Garden,Islands,3980,3,497.22,1491.66
2025-06-08,Product 130,Electronics,Coast,2022,5,440.03,2200.15
2025-06-08,Product 245,Furniture,Coast,852,3,493.6,1480.8
