transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,product_category,product_type,product_detail,unit_price,quantity,total_amount,payment_method,customer_id
3537,2025-05-21,08:03:46,2,Riverside Mall,109,Tea,Brewed Tea,Green Tea,2.75,2,5.5,Credit Card,1182
3538,2025-05-21,14:55:52,4,Airport Terminal 2,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1338
3539,2025-05-21,14:53:14,3,Uptown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Mobile Pay,1427
3540,2025-05-21,19:25:23,3,Uptown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,2,7.3,Mobile Pay,1288
3541,2025-05-21,15:24:10,3,Uptown,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Mobile Pay,1126
3542,2025-05-21,14:26:26,5,Lakeside Plaza,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1136
3543,2025-05-21,09:54:37,3,Uptown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Credit Card,1081
3544,2025-05-21,17:25:27,4,Airport Terminal 2,109,Tea,Brewed Tea,Green Tea,2.75,2,5.5,Credit Card,1341
3545,2025-05-22,08:40:56,5,Lakeside Plaza,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Mobile Pay,1282
3546,2025-05-22,09:56:58,2,Riverside Mall,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Credit Card,1198
3547,2025-05-22,09:21:30,5,Lakeside Plaza,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1328
3548,2025-05-22,15:35:59,4,Airport Terminal 2,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Credit Card,1138
3549,2025-05-22,13:32:47,3,Uptown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1342
3550,2025-05-22,11:34:09,4,Airport Terminal 2,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1240
3551,2025-05-22,16:04:26,2,Riverside Mall,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1440
3552,2025-05-22,08:57:50,5,Lakeside Plaza,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1100
3553,2025-05-22,09:31:51,1,Downtown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1066
3554,2025-05-22,15:49:00,4,Airport Terminal 2,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,3,10.95,Credit Card,1140
3555,2025-05-22,18:57:45,4,Airport Terminal 2,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1071
3556,2025-05-22,08:07:18,3,Uptown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Credit Card,1100
3557,2025-05-22,11:20:41,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Credit Card,1073
3558,2025-05-22,16:18:22,2,Riverside Mall,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Mobile Pay,1105
3559,2025-05-22,12:47:59,2,Riverside Mall,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1412
3560,2025-05-22,09:52:36,3,Uptown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1433
3561,2025-05-22,14:44:58,1,Downtown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Credit Card,1149
3562,2025-05-22,12:43:01,1,Downtown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1281
3563,2025-05-22,14:02:06,3,Uptown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,4,17.8,Cash,1055
3564,2025-05-22,08:49:45,5,Lakeside Plaza,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1308
3565,2025-05-22,15:05:12,5,Lakeside Plaza,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Mobile Pay,1139
3566,2025-05-23,16:42:51,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1351
3567,2025-05-23,07:36:34,1,Downtown,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Cash,1135
3568,2025-05-23,16:31:38,1,Downtown,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Mobile Pay,1037
3569,2025-05-23,08:00:18,5,Lakeside Plaza,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1363
3570,2025-05-23,07:19:41,1,Downtown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,3,7.5,Mobile Pay,1082
3571,2025-05-23,13:53:56,1,Downtown,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Mobile Pay,1213
3572,2025-05-23,19:47:04,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,3,29.97,Cash,1308
3573,2025-05-23,08:54:49,3,Uptown,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Mobile Pay,1256
3574,2025-05-23,13:56:09,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,4,11.0,Credit Card,1107
3575,2025-05-23,07:30:36,1,Downtown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,4,13.6,Credit Card,1049
3576,2025-05-23,08:34:24,5,Lakeside Plaza,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Mobile Pay,1165
3577,2025-05-23,16:07:13,1,Downtown,103,Coffee,Espresso,Espresso Shot,2.2,3,6.6,Credit Card,1400
3578,2025-05-23,17:52:01,5,Lakeside Plaza,110,Tea,Brewed Tea,Earl Grey,2.75,4,11.0,Mobile Pay,1155
3579,2025-05-23,18:33:35,1,Downtown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,2,7.3,Credit Card,1045
3580,2025-05-23,16:29:54,1,Downtown,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Cash,1162
3581,2025-05-23,15:38:13,4,Airport Terminal 2,103,Coffee,Espresso,Espresso Shot,2.2,4,8.8,Mobile Pay,1243
3582,2025-05-23,11:55:27,3,Uptown,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1036
3583,2025-05-23,17:31:19,1,Downtown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Credit Card,1056
3584,2025-05-23,15:18:10,4,Airport Terminal 2,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Cash,1077
3585,2025-05-23,07:15:05,3,Uptown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,3,8.85,Credit Card,1111
3586,2025-05-23,18:11:24,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1280
3587,2025-05-24,19:11:48,3,Uptown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,2,7.3,Credit Card,1378
3588,2025-05-24,08:23:18,1,Downtown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Cash,1414
3589,2025-05-24,14:39:17,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1183
3590,2025-05-24,13:38:14,5,Lakeside Plaza,110,Tea,Brewed Tea,Earl Grey,2.75,4,11.0,Credit Card,1015
3591,2025-05-24,12:22:42,5,Lakeside Plaza,111,Tea,Chai,Chai Latte - Regular,3.85,3,11.55,Credit Card,1106
3592,2025-05-24,17:54:11,5,Lakeside Plaza,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Cash,1370
3593,2025-05-24,11:48:41,2,Riverside Mall,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Cash,1187
3594,2025-05-24,12:42:02,4,Airport Terminal 2,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Mobile Pay,1439
3595,2025-05-24,16:00:52,3,Uptown,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Mobile Pay,1331
3596,2025-05-24,09:50:44,4,Airport Terminal 2,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Mobile Pay,1398
3597,2025-05-24,18:52:26,1,Downtown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Cash,1306
3598,2025-05-24,13:34:09,3,Uptown,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Cash,1208
3599,2025-05-24,08:55:50,5,Lakeside Plaza,104,Coffee,Latte,Latte - Regular,3.75,2,7.5,Credit Card,1071
3600,2025-05-24,08:35:09,5,Lakeside Plaza,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1274
3601,2025-05-24,13:22:38,3,Uptown,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Cash,1152
3602,2025-05-24,07:48:35,3,Uptown,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Mobile Pay,1309
3603,2025-05-24,17:06:45,2,Riverside Mall,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Credit Card,1126
3604,2025-05-24,08:49:28,1,Downtown,111,Tea,Chai,Chai Latte - Regular,3.85,3,11.55,Mobile Pay,1084
3605,2025-05-24,17:00:50,5,Lakeside Plaza,105,Coffee,Latte,Latte - Large,4.25,3,12.75,Cash,1148
3606,2025-05-24,13:02:38,3,Uptown,116,Pastry,Scone,Cranberry Scone,2.95,2,5.9,Credit Card,1268
3607,2025-05-24,06:04:01,2,Riverside Mall,118,Merchandise,Mug,Branded Ceramic Mug,9.99,3,29.97,Credit Card,1052
3608,2025-05-24,10:39:21,3,Uptown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,3,13.35,Mobile Pay,1064
3609,2025-05-24,18:16:18,5,Lakeside Plaza,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Mobile Pay,1209
3610,2025-05-25,07:05:41,2,Riverside Mall,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Mobile Pay,1284
3611,2025-05-25,11:48:22,2,Riverside Mall,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1286
3612,2025-05-25,12:37:49,1,Downtown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Cash,1074
3613,2025-05-25,09:58:57,5,Lakeside Plaza,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Credit Card,1368
3614,2025-05-25,10:21:35,5,Lakeside Plaza,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Mobile Pay,1176
3615,2025-05-25,15:01:34,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Credit Card,1095
3616,2025-05-25,14:27:36,1,Downtown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Credit Card,1353
3617,2025-05-25,14:34:27,2,Riverside Mall,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Credit Card,1034
3618,2025-05-25,12:15:14,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Credit Card,1139
3619,2025-05-25,11:09:28,1,Downtown,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1114
3620,2025-05-25,09:57:35,5,Lakeside Plaza,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1183
3621,2025-05-25,09:30:46,1,Downtown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Cash,1314
3622,2025-05-25,09:19:29,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Mobile Pay,1255
3623,2025-05-25,16:51:00,2,Riverside Mall,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Cash,1345
3624,2025-05-25,08:19:32,2,Riverside Mall,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Credit Card,1016
3625,2025-05-25,10:46:21,4,Airport Terminal 2,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1447
3626,2025-05-25,13:20:29,1,Downtown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Mobile Pay,1299
3627,2025-05-25,16:36:51,4,Airport Terminal 2,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Credit Card,1083
3628,2025-05-25,07:48:13,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Credit Card,1073
3629,2025-05-25,11:59:14,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Credit Card,1164
3630,2025-05-25,11:02:17,2,Riverside Mall,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Cash,1424
3631,2025-05-25,08:56:44,4,Airport Terminal 2,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Credit Card,1046
3632,2025-05-26,18:38:08,4,Airport Terminal 2,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Credit Card,1013
3633,2025-05-26,13:49:11,4,Airport Terminal 2,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,3,6.3,Credit Card,1183
3634,2025-05-26,17:24:38,5,Lakeside Plaza,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Mobile Pay,1439
3635,2025-05-26,09:08:52,1,Downtown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Mobile Pay,1016
3636,2025-05-26,14:32:02,1,Downtown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Mobile Pay,1399
3637,2025-05-26,08:02:26,3,Uptown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Cash,1299
3638,2025-05-26,14:13:23,5,Lakeside Plaza,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Credit Card,1250
3639,2025-05-26,06:41:01,1,Downtown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1297
3640,2025-05-26,11:11:53,4,Airport Terminal 2,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1366
3641,2025-05-26,07:47:23,3,Uptown,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1307
3642,2025-05-26,09:18:50,4,Airport Terminal 2,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Mobile Pay,1372
3643,2025-05-26,15:05:24,2,Riverside Mall,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Credit Card,1239
3644,2025-05-26,09:24:18,5,Lakeside Plaza,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Mobile Pay,1147
3645,2025-05-26,15:07:39,4,Airport Terminal 2,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1387
3646,2025-05-26,17:42:28,5,Lakeside Plaza,104,Coffee,Latte,Latte - Regular,3.75,4,15.0,Mobile Pay,1219
3647,2025-05-26,07:11:42,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Credit Card,1388
3648,2025-05-26,15:10:35,2,Riverside Mall,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1358
3649,2025-05-26,07:42:04,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,2,19.98,Cash,1319
3650,2025-05-26,07:07:25,2,Riverside Mall,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1280
3651,2025-05-27,14:30:40,1,Downtown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1171
3652,2025-05-27,15:07:34,2,Riverside Mall,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Cash,1079
3653,2025-05-27,16:33:46,2,Riverside Mall,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1262
3654,2025-05-27,07:18:54,2,Riverside Mall,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Cash,1159
3655,2025-05-27,18:15:29,1,Downtown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,2,5.0,Mobile Pay,1395
3656,2025-05-27,13:44:09,5,Lakeside Plaza,118,Merchandise,Mug,Branded Ceramic Mug,9.99,3,29.97,Credit Card,1359
3657,2025-05-27,09:22:38,2,Riverside Mall,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Mobile Pay,1257
3658,2025-05-27,08:30:48,4,Airport Terminal 2,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,4,15.8,Credit Card,1365
3659,2025-05-27,08:43:31,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Cash,1291
3660,2025-05-27,17:08:02,3,Uptown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Credit Card,1398
3661,2025-05-27,16:10:44,1,Downtown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Cash,1149
3662,2025-05-27,17:23:04,4,Airport Terminal 2,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Cash,1249
3663,2025-05-27,18:14:51,3,Uptown,111,Tea,Chai,Chai Latte - Regular,3.85,3,11.55,Mobile Pay,1250
3664,2025-05-27,10:48:24,3,Uptown,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Credit Card,1210
3665,2025-05-27,09:27:10,4,Airport Terminal 2,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Mobile Pay,1416
3666,2025-05-27,16:01:19,3,Uptown,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Credit Card,1070
3667,2025-05-27,18:26:20,4,Airport Terminal 2,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Mobile Pay,1170
3668,2025-05-27,16:49:08,2,Riverside Mall,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Credit Card,1448
3669,2025-05-27,14:14:47,4,Airport Terminal 2,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Credit Card,1011
3670,2025-05-27,09:56:17,5,Lakeside Plaza,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,3,11.85,Cash,1037
3671,2025-05-27,12:50:42,1,Downtown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Cash,1002
3672,2025-05-27,17:29:35,2,Riverside Mall,110,Tea,Brewed Tea,Earl Grey,2.75,4,11.0,Mobile Pay,1353
3673,2025-05-27,17:31:46,1,Downtown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Mobile Pay,1439
3674,2025-05-27,16:18:44,3,Uptown,104,Coffee,Latte,Latte - Regular,3.75,2,7.5,Cash,1234
3675,2025-05-27,08:18:28,2,Riverside Mall,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Mobile Pay,1430
3676,2025-05-28,12:46:56,2,Riverside Mall,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Mobile Pay,1028
3677,2025-05-28,07:59:25,3,Uptown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Credit Card,1392
3678,2025-05-28,08:40:14,1,Downtown,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Mobile Pay,1434
3679,2025-05-28,08:07:04,5,Lakeside Plaza,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,4,13.6,Mobile Pay,1406
3680,2025-05-28,17:46:43,1,Downtown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Mobile Pay,1257
3681,2025-05-28,16:49:55,2,Riverside Mall,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Mobile Pay,1104
3682,2025-05-28,16:43:36,2,Riverside Mall,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1404
3683,2025-05-28,13:47:40,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1105
3684,2025-05-28,14:18:57,3,Uptown,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Cash,1306
3685,2025-05-28,17:17:36,5,Lakeside Plaza,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Cash,1026
3686,2025-05-28,09:23:48,2,Riverside Mall,105,Coffee,Latte,Latte - Large,4.25,3,12.75,Mobile Pay,1288
3687,2025-05-28,16:56:55,3,Uptown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Mobile Pay,1055
3688,2025-05-28,08:22:50,3,Uptown,113,Bakery,Muffin,Blueberry Muffin,3.1,3,9.3,Credit Card,1366
3689,2025-05-28,17:13:33,1,Downtown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,2,19.98,Credit Card,1295
3690,2025-05-28,09:04:03,1,Downtown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1139
3691,2025-05-28,11:32:21,3,Uptown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Mobile Pay,1109
3692,2025-05-28,14:06:17,2,Riverside Mall,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Credit Card,1111
3693,2025-05-28,10:03:12,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Cash,1327
3694,2025-05-28,18:24:18,4,Airport Terminal 2,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Mobile Pay,1249
3695,2025-05-28,09:05:59,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,2,19.98,Mobile Pay,1079
3696,2025-05-29,17:33:44,1,Downtown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1360
3697,2025-05-29,07:23:33,1,Downtown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,3,10.2,Mobile Pay,1217
3698,2025-05-29,08:36:36,5,Lakeside Plaza,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1425
3699,2025-05-29,08:12:10,3,Uptown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Mobile Pay,1243
3700,2025-05-29,10:34:13,3,Uptown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1130
3701,2025-05-29,14:27:20,5,Lakeside Plaza,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1076
3702,2025-05-29,18:15:37,2,Riverside Mall,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Mobile Pay,1394
3703,2025-05-29,08:25:42,2,Riverside Mall,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Mobile Pay,1239
3704,2025-05-29,13:04:43,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Credit Card,1416
3705,2025-05-29,13:38:55,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Mobile Pay,1417
3706,2025-05-29,08:32:21,2,Riverside Mall,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1422
3707,2025-05-29,12:35:51,4,Airport Terminal 2,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Credit Card,1130
3708,2025-05-29,08:08:55,3,Uptown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1153
3709,2025-05-29,16:29:52,2,Riverside Mall,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1003
3710,2025-05-29,08:46:53,5,Lakeside Plaza,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Mobile Pay,1233
3711,2025-05-29,16:54:10,2,Riverside Mall,118,Merchandise,Mug,Branded Ceramic Mug,9.99,4,39.96,Credit Card,1406
3712,2025-05-29,08:48:32,4,Airport Terminal 2,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Cash,1163
3713,2025-05-29,17:12:00,4,Airport Terminal 2,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,2,25.0,Cash,1031
3714,2025-05-29,07:52:09,1,Downtown,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Cash,1142
3715,2025-05-29,13:56:43,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,4,11.0,Credit Card,1178
3716,2025-05-29,19:06:48,4,Airport Terminal 2,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,2,4.2,Credit Card,1401
3717,2025-05-29,15:37:40,4,Airport Terminal 2,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1192
3718,2025-05-29,10:25:25,5,Lakeside Plaza,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Credit Card,1208
3719,2025-05-29,13:15:12,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Cash,1136
3720,2025-05-29,08:59:52,5,Lakeside Plaza,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Mobile Pay,1070
3721,2025-05-29,08:29:39,4,Airport Terminal 2,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Cash,1355
3722,2025-05-29,15:15:39,1,Downtown,103,Coffee,Espresso,Espresso Shot,2.2,2,4.4,Cash,1234
3723,2025-05-29,15:26:03,3,Uptown,116,Pastry,Scone,Cranberry Scone,2.95,2,5.9,Credit Card,1171
3724,2025-05-29,07:21:02,5,Lakeside Plaza,104,Coffee,Latte,Latte - Regular,3.75,2,7.5,Cash,1049
3725,2025-05-29,12:01:32,4,Airport Terminal 2,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1205
3726,2025-05-30,16:58:21,2,Riverside Mall,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Credit Card,1442
3727,2025-05-30,10:32:32,2,Riverside Mall,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Credit Card,1183
3728,2025-05-30,08:36:25,1,Downtown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Mobile Pay,1046
3729,2025-05-30,18:45:32,4,Airport Terminal 2,108,Coffee,Cold Brew,Cold Brew - Large,4.45,3,13.35,Credit Card,1324
3730,2025-05-30,16:01:56,3,Uptown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1253
3731,2025-05-30,11:49:33,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1201
3732,2025-05-30,19:31:42,3,Uptown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Cash,1001
3733,2025-05-30,06:25:42,1,Downtown,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1155
3734,2025-05-30,10:37:01,4,Airport Terminal 2,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1173
3735,2025-05-30,17:25:41,2,Riverside Mall,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Mobile Pay,1029
3736,2025-05-30,10:26:54,2,Riverside Mall,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Credit Card,1111
3737,2025-05-30,07:03:03,2,Riverside Mall,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,2,5.0,Cash,1301
3738,2025-05-30,07:28:33,5,Lakeside Plaza,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Mobile Pay,1001
3739,2025-05-30,18:11:33,3,Uptown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,2,19.98,Credit Card,1118
3740,2025-05-30,10:56:38,3,Uptown,103,Coffee,Espresso,Espresso Shot,2.2,2,4.4,Credit Card,1319
